"taxon"	"AC1"	"AC2"	"AC3"	"AC4"	"AC5"	"AC6"	"AC7"	"AC8"	"AC9"	"AC10"	"AC11"	"AC12"	"AS1"	"AS2"	"AS3"	"AS4"	"AS5"	"AS6"	"AS7"	"AS8"	"AS9"	"AS10"	"AS11"	"AS12"	"EC1"	"EC2"	"EC3"	"EC4"	"EC5"	"EC6"	"EC7"	"EC8"	"EC9"	"EC10"	"EC11"	"ES1"	"ES2"	"ES3"	"ES4"	"ES5"	"ES6"	"ES7"	"ES8"	"ES9"	"ES10"	"ES11"
"d__Bacteria; p__Myxococcota; c__Polyangia; o__Polyangiales; f__Polyangiaceae; g__uncultured"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"611"	"0"	"0"	"0"	"607"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"d__Bacteria; p__Myxococcota; c__Polyangia; o__Polyangiales; f__Sandaracinaceae; g__Sandaracinus"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"767"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"d__Bacteria; p__Myxococcota; c__Polyangia; o__Polyangiales; f__Sandaracinaceae; g__uncultured"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"2023"	"618"	"1173"	"372"	"0"	"931"	"1101"	"236"	"0"	"93"	"73"	"251"	"23"	"127"	"28"	"69"	"116"	"39"	"85"	"102"
"d__Bacteria; p__Myxococcota; c__Polyangia; o__mle1-27; f__mle1-27; g__mle1-27"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"35"	"0"	"0"	"0"	"0"	"12"	"3"	"5"	"31"	"381"	"92"	"27"	"0"	"8"	"5"	"20"	"0"	"0"	"0"	"0"	"0"	"0"	"214"	"0"	"582"	"0"	"568"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"d__Bacteria; p__Nitrospirota; c__Nitrospiria; o__Nitrospirales; f__Nitrospiraceae; g__Nitrospira"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"2470"	"1523"	"334"	"24"	"379"	"2294"	"0"	"481"	"239"	"689"	"661"	"1689"	"1009"	"1376"	"498"	"531"	"924"	"915"	"713"	"916"
"d__Bacteria; p__Patescibacteria; c__Gracilibacteria; o__Absconditabacteriales_(SR1); f__Absconditabacteriales_(SR1); g__Absconditabacteriales_(SR1)"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"848"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"d__Bacteria; p__Patescibacteria; c__Gracilibacteria; o__Candidatus_Peribacteria; f__Candidatus_Peribacteria; g__Candidatus_Peribacteria"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"3209"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"d__Bacteria; p__Patescibacteria; c__Microgenomatia; o__Candidatus_Woesebacteria; f__Candidatus_Woesebacteria; g__Candidatus_Woesebacteria"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"608"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"d__Bacteria; p__Patescibacteria; c__Parcubacteria; o__Candidatus_Azambacteria; f__Candidatus_Azambacteria; g__Candidatus_Azambacteria"	"0"	"0"	"0"	"0"	"0"	"0"	"14"	"21"	"0"	"6"	"4"	"0"	"22"	"31"	"55"	"118"	"559"	"314"	"90"	"66"	"16"	"50"	"61"	"19"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"d__Bacteria; p__Patescibacteria; c__Parcubacteria; o__Candidatus_Campbellbacteria; f__Candidatus_Campbellbacteria; g__Candidatus_Campbellbacteria"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"506"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"d__Bacteria; p__Patescibacteria; c__Parcubacteria; o__Candidatus_Moranbacteria; f__Candidatus_Moranbacteria; g__Candidatus_Moranbacteria"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1480"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"d__Bacteria; p__Patescibacteria; c__Parcubacteria; o__Parcubacteria; f__Parcubacteria; g__Parcubacteria"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"140"	"0"	"6"	"0"	"20"	"28"	"5"	"6"	"8"	"515"	"264"	"60"	"7"	"12"	"0"	"26"	"11"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"d__Bacteria; p__Patescibacteria; c__Saccharimonadia; o__Saccharimonadales; f__LWQ8; g__LWQ8"	"180"	"176"	"22"	"0"	"5"	"126"	"8"	"40"	"7"	"90"	"22"	"21"	"94"	"1563"	"1146"	"1505"	"254"	"1731"	"420"	"473"	"345"	"660"	"131"	"350"	"0"	"1179"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"d__Bacteria; p__Patescibacteria; c__Saccharimonadia; o__Saccharimonadales; f__Saccharimonadaceae; g__TM7a"	"0"	"0"	"0"	"18"	"0"	"8"	"0"	"38"	"0"	"0"	"0"	"0"	"90"	"540"	"1620"	"159"	"92"	"132"	"55"	"29"	"138"	"200"	"24"	"340"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"d__Bacteria; p__Patescibacteria; c__Saccharimonadia; o__Saccharimonadales; f__Saccharimonadales; g__Saccharimonadales"	"2889"	"1722"	"480"	"99"	"919"	"698"	"1437"	"2182"	"2299"	"1237"	"133"	"618"	"251"	"831"	"1134"	"1070"	"372"	"925"	"476"	"336"	"992"	"637"	"403"	"714"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"489"	"0"	"10"	"8"	"19"	"44"	"16"	"19"	"15"	"9"	"29"	"22"	"29"
"d__Bacteria; p__Patescibacteria; c__Saccharimonadia; o__Saccharimonadales; f__WWH38; g__WWH38"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"3"	"23"	"50"	"41"	"72"	"25"	"191"	"21"	"16"	"40"	"21"	"15"	"19"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"d__Bacteria; p__Planctomycetota; c__OM190; o__OM190; f__OM190; g__OM190"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1710"	"1005"	"4973"	"728"	"247"	"547"	"842"	"0"	"1769"	"49"	"126"	"204"	"378"	"256"	"343"	"357"	"155"	"404"	"209"	"443"	"303"
"d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Phycisphaerales; f__Phycisphaeraceae; g__CL500-3"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"604"	"0"	"10"	"6"	"10"	"7"	"17"	"7"	"0"	"9"	"0"	"4"	"6"
"d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Tepidisphaerales; f__CPla-3_termite_group; g__CPla-3_termite_group"	"29"	"84"	"0"	"0"	"0"	"0"	"0"	"53"	"0"	"29"	"0"	"0"	"227"	"126"	"147"	"218"	"141"	"660"	"865"	"253"	"802"	"595"	"759"	"640"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Tepidisphaerales; f__WD2101_soil_group; g__WD2101_soil_group"	"93"	"0"	"0"	"0"	"0"	"2"	"0"	"90"	"0"	"118"	"184"	"0"	"1431"	"595"	"1096"	"797"	"793"	"3586"	"2201"	"1171"	"3540"	"2300"	"2962"	"3158"	"0"	"0"	"1804"	"0"	"0"	"0"	"0"	"295"	"0"	"526"	"0"	"0"	"5"	"7"	"0"	"0"	"10"	"0"	"5"	"0"	"5"	"9"
"d__Bacteria; p__Planctomycetota; c__Pla4_lineage; o__Pla4_lineage; f__Pla4_lineage; g__Pla4_lineage"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"699"	"0"	"0"	"0"	"0"	"0"	"0"	"3"	"0"	"0"	"0"	"0"	"0"
"d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Gemmatales; f__Gemmataceae; g__Fimbriiglobus"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"811"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"36"	"12"	"0"	"22"	"0"
"d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Gemmatales; f__Gemmataceae; g__uncultured"	"401"	"380"	"89"	"0"	"285"	"171"	"373"	"2811"	"521"	"1083"	"2837"	"4027"	"1000"	"757"	"425"	"879"	"2219"	"1641"	"1384"	"1114"	"783"	"1286"	"1511"	"1050"	"0"	"0"	"2025"	"0"	"0"	"170"	"1285"	"2954"	"0"	"440"	"172"	"22"	"83"	"58"	"31"	"138"	"34"	"21"	"94"	"21"	"93"	"40"
"d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Isosphaerales; f__Isosphaeraceae"	"461"	"370"	"374"	"40"	"0"	"102"	"575"	"644"	"344"	"239"	"995"	"592"	"270"	"631"	"545"	"463"	"439"	"441"	"741"	"491"	"350"	"731"	"319"	"628"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Isosphaerales; f__Isosphaeraceae; g__Aquisphaera"	"7"	"105"	"0"	"24"	"0"	"33"	"0"	"294"	"35"	"212"	"1565"	"648"	"197"	"136"	"105"	"160"	"55"	"192"	"240"	"298"	"228"	"267"	"401"	"390"	"2216"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Isosphaerales; f__Isosphaeraceae; g__Candidatus_Nostocoida"	"1412"	"355"	"234"	"29"	"0"	"78"	"1537"	"1661"	"83"	"572"	"2202"	"4343"	"1045"	"1076"	"928"	"701"	"1488"	"742"	"1341"	"989"	"1097"	"1400"	"752"	"1339"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Isosphaerales; f__Isosphaeraceae; g__Singulisphaera"	"292"	"148"	"0"	"0"	"0"	"44"	"468"	"364"	"182"	"193"	"37"	"211"	"31"	"171"	"130"	"99"	"149"	"27"	"189"	"162"	"76"	"103"	"76"	"55"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"27"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Isosphaerales; f__Isosphaeraceae; g__Tundrisphaera"	"1870"	"1337"	"4678"	"227"	"1890"	"406"	"1868"	"2499"	"3709"	"1976"	"5685"	"8163"	"1798"	"1511"	"1536"	"1197"	"1756"	"982"	"1777"	"1517"	"1577"	"1976"	"1348"	"1768"	"1415"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Isosphaerales; f__Isosphaeraceae; g__uncultured"	"361"	"360"	"581"	"55"	"731"	"75"	"1430"	"1361"	"869"	"462"	"2000"	"2601"	"759"	"413"	"345"	"458"	"487"	"403"	"666"	"590"	"589"	"841"	"698"	"778"	"3276"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Pirellulales; f__Pirellulaceae"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"2019"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"19"	"0"	"16"	"12"	"0"	"0"	"0"	"0"	"0"
"d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Pirellulales; f__Pirellulaceae; g__Pir4_lineage"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1919"	"0"	"0"	"431"	"718"	"662"	"0"	"0"	"11"	"15"	"23"	"32"	"16"	"24"	"17"	"29"	"8"	"38"	"21"
"d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Pirellulales; f__Pirellulaceae; g__Pirellula"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"13"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1666"	"2730"	"1167"	"704"	"1520"	"2056"	"0"	"2965"	"55"	"274"	"345"	"640"	"394"	"794"	"591"	"363"	"764"	"249"	"558"	"540"
"d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Pirellulales; f__Pirellulaceae; g__Rhodopirellula"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"699"	"0"	"0"	"0"	"0"	"0"	"15"	"17"	"27"	"0"	"33"	"25"	"0"	"0"	"0"	"25"	"0"
"d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Pirellulales; f__Pirellulaceae; g__uncultured"	"0"	"35"	"0"	"0"	"172"	"0"	"0"	"517"	"86"	"180"	"1256"	"40"	"864"	"23"	"314"	"204"	"179"	"1411"	"490"	"339"	"192"	"603"	"1508"	"1317"	"0"	"0"	"0"	"1490"	"945"	"353"	"681"	"766"	"0"	"0"	"0"	"6"	"47"	"41"	"0"	"60"	"26"	"23"	"25"	"0"	"33"	"36"
"d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Planctomycetales; f__Rubinisphaeraceae; g__uncultured"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"683"	"7645"	"1210"	"1564"	"223"	"0"	"201"	"3136"	"0"	"985"	"88"	"94"	"146"	"79"	"88"	"168"	"80"	"96"	"89"	"110"	"103"	"72"
"d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Planctomycetales; f__uncultured; g__uncultured"	"0"	"104"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"7657"	"0"	"0"	"0"	"495"	"395"	"0"	"0"	"1304"	"0"	"8"	"15"	"21"	"21"	"39"	"32"	"21"	"0"	"26"	"0"	"11"
"d__Bacteria; p__Planctomycetota; c__vadinHA49; o__vadinHA49; f__vadinHA49; g__vadinHA49"	"0"	"0"	"0"	"0"	"72"	"0"	"0"	"296"	"0"	"206"	"683"	"0"	"175"	"13"	"85"	"213"	"95"	"645"	"257"	"248"	"124"	"78"	"124"	"51"	"4472"	"2035"	"1144"	"4064"	"1191"	"0"	"197"	"915"	"0"	"1467"	"0"	"53"	"0"	"149"	"6"	"16"	"45"	"103"	"0"	"10"	"26"	"25"
"d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Acetobacterales; f__Acetobacteraceae"	"186"	"131"	"393"	"55"	"315"	"102"	"286"	"1089"	"573"	"160"	"852"	"644"	"222"	"141"	"143"	"193"	"134"	"520"	"383"	"181"	"174"	"344"	"258"	"339"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1490"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Acetobacterales; f__Acetobacteraceae; g__Acidiphilium"	"686"	"1310"	"1347"	"1807"	"4156"	"1016"	"984"	"1263"	"1439"	"2282"	"4111"	"0"	"0"	"280"	"194"	"159"	"223"	"59"	"189"	"188"	"99"	"128"	"98"	"71"	"0"	"0"	"0"	"2931"	"2678"	"237"	"515"	"186"	"1020"	"2929"	"145"	"142"	"143"	"295"	"91"	"105"	"75"	"79"	"60"	"103"	"96"	"104"
"d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Acetobacterales; f__Acetobacteraceae; g__Rhodovastum"	"693"	"703"	"734"	"193"	"1073"	"679"	"1341"	"1943"	"1391"	"753"	"1706"	"3729"	"620"	"431"	"322"	"530"	"580"	"696"	"861"	"397"	"524"	"712"	"559"	"657"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"35"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Acetobacterales; f__Acetobacteraceae; g__uncultured"	"1069"	"437"	"600"	"65"	"1015"	"279"	"1726"	"2880"	"389"	"2105"	"1861"	"2942"	"2200"	"1248"	"935"	"2187"	"1728"	"1772"	"1494"	"1490"	"1080"	"1972"	"1659"	"1780"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"103"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Azospirillales; f__Azospirillaceae; g__Skermanella"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"5164"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae; g__Brevundimonas"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"41"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"4577"	"0"	"308"	"0"	"447"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"56"	"13"	"39"
"d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae; g__Caulobacter"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"655"	"96"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae; g__Phenylobacterium"	"159"	"0"	"36"	"0"	"0"	"160"	"212"	"75"	"187"	"429"	"97"	"0"	"241"	"127"	"224"	"345"	"819"	"259"	"1061"	"276"	"636"	"698"	"910"	"864"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae; g__uncultured"	"0"	"40"	"96"	"9"	"0"	"0"	"267"	"174"	"471"	"223"	"106"	"263"	"475"	"398"	"244"	"668"	"952"	"601"	"722"	"518"	"290"	"691"	"368"	"311"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"16"	"31"	"49"	"251"	"7"	"7"	"7"	"0"	"7"	"26"	"0"
"d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Holosporales; f__Holosporaceae; g__uncultured"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"440"	"230"	"0"	"115"	"0"	"0"	"0"	"0"	"0"	"0"	"84"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Micropepsales; f__Micropepsaceae; g__uncultured"	"415"	"336"	"82"	"15"	"152"	"239"	"315"	"1277"	"0"	"235"	"96"	"235"	"423"	"301"	"235"	"367"	"1794"	"636"	"568"	"378"	"259"	"330"	"335"	"165"	"0"	"0"	"0"	"0"	"0"	"0"	"415"	"182"	"0"	"212"	"35"	"119"	"132"	"272"	"242"	"109"	"109"	"73"	"84"	"63"	"135"	"140"
"d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Reyranellales; f__Reyranellaceae; g__Reyranella"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"836"	"0"	"0"	"0"	"0"	"0"	"0"	"642"	"0"	"48"	"58"	"54"	"42"	"48"	"58"	"34"	"28"	"33"	"49"	"65"
"d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Reyranellales; f__Reyranellaceae; g__uncultured"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"356"	"0"	"0"	"316"	"0"	"0"	"0"	"25"	"33"	"26"	"87"	"30"	"23"	"17"	"35"	"10"	"14"	"30"
"d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1705"	"0"	"0"	"0"	"0"	"0"	"0"	"16"	"47"	"21"	"88"	"71"	"53"	"21"	"25"	"37"	"32"	"27"	"35"
"d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__A0839; g__A0839"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"965"	"0"	"0"	"0"	"0"	"0"	"470"	"0"	"20"	"0"	"22"	"29"	"17"	"25"	"0"	"23"	"19"	"27"	"0"
"d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Beijerinckiaceae"	"0"	"68"	"0"	"135"	"0"	"0"	"0"	"39"	"383"	"18"	"68"	"0"	"0"	"13"	"0"	"0"	"0"	"0"	"0"	"0"	"9"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Beijerinckiaceae; g__1174-901-12"	"0"	"52"	"0"	"17"	"0"	"0"	"0"	"35"	"560"	"11"	"74"	"147"	"0"	"0"	"0"	"11"	"0"	"0"	"6"	"0"	"0"	"0"	"14"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Beijerinckiaceae; g__Bosea"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"833"	"21"	"0"	"0"	"6"	"3"	"0"	"0"	"0"	"0"	"0"	"9"	"0"
